Date,State,Market,Crop,Variety,Min_Price,Max_Price,Modal_Price
2025-05-21,Maharashtra,Mumbai,Onion,Local,2929,3329,3129
2025-11-07,Maharashtra,Nagpur,Potato,Local,1157,1557,1357
2025-09-20,Maharashtra,Aurangabad,Rice,Local,1477,1877,1677
2025-09-22,Maharashtra,Nagpur,Onion,Local,1496,1896,1696
2025-05-10,Maharashtra,Mumbai,Onion,Local,1736,2136,1936
2026-04-04,Maharashtra,Mumbai,Wheat,Local,2186,2586,2386
2026-03-17,Maharashtra,Aurangabad,Rice,Local,1198,1598,1398
2025-04-25,Maharashtra,Mumbai,Potato,Local,2311,2711,2511
2026-02-02,Maharashtra,Aurangabad,Soybean,Local,4190,4590,4390
2025-12-25,Maharashtra,Aurangabad,Rice,Local,2991,3391,3191
2025-11-03,Maharashtra,Mumbai,Potato,Local,1254,1654,1454
2025-08-20,Maharashtra,Mumbai,Rice,Local,2321,2721,2521
2026-02-11,Maharashtra,Pune,Soybean,Local,3768,4168,3968
2025-09-15,Maharashtra,Nagpur,Tomato,Local,3339,3739,3539
2026-05-14,Maharashtra,Nagpur,Onion,Local,1887,2287,2087
2025-02-26,Maharashtra,Aurangabad,Onion,Local,4594,4994,4794
2025-06-01,Maharashtra,Nagpur,Tomato,Local,811,1211,1011
2025-11-25,Maharashtra,Nashik,Potato,Local,4277,4677,4477
2025-06-05,Maharashtra,Mumbai,Onion,Local,1339,1739,1539
2026-05-07,Maharashtra,Mumbai,Onion,Local,4306,4706,4506
2025-03-23,Maharashtra,Aurangabad,Rice,Local,2507,2907,2707
2025-02-17,Maharashtra,Pune,Potato,Local,3491,3891,3691
2025-11-05,Maharashtra,Aurangabad,Soybean,Local,3937,4337,4137
2025-11-25,Maharashtra,Nagpur,Tomato,Local,3660,4060,3860
2025-12-04,Maharashtra,Aurangabad,Potato,Local,3566,3966,3766
2025-02-24,Maharashtra,Nagpur,Wheat,Local,1308,1708,1508
2025-04-12,Maharashtra,Nagpur,Rice,Local,1587,1987,1787
2026-03-03,Maharashtra,Mumbai,Potato,Local,4477,4877,4677
2025-09-15,Maharashtra,Nagpur,Tomato,Local,2729,3129,2929
2026-02-13,Maharashtra,Aurangabad,Potato,Local,3274,3674,3474
2025-09-20,Maharashtra,Nashik,Onion,Local,4439,4839,4639
2025-11-14,Maharashtra,Aurangabad,Tomato,Local,1246,1646,1446
2026-04-12,Maharashtra,Nagpur,Rice,Local,3877,4277,4077
2025-08-18,Maharashtra,Pune,Soybean,Local,1347,1747,1547
2025-12-03,Maharashtra,Pune,Soybean,Local,1379,1779,1579
2026-04-23,Maharashtra,Mumbai,Potato,Local,3528,3928,3728
2025-12-23,Maharashtra,Nashik,Rice,Local,2149,2549,2349
2026-04-16,Maharashtra,Aurangabad,Rice,Local,3545,3945,3745
2025-05-28,Maharashtra,Pune,Wheat,Local,3657,4057,3857
2025-09-23,Maharashtra,Nashik,Tomato,Local,3373,3773,3573
2026-01-14,Maharashtra,Pune,Rice,Local,4169,4569,4369
2025-10-02,Maharashtra,Mumbai,Rice,Local,883,1283,1083
2026-02-17,Maharashtra,Aurangabad,Tomato,Local,2545,2945,2745
2025-02-27,Maharashtra,Pune,Wheat,Local,2312,2712,2512
2025-04-07,Maharashtra,Pune,Potato,Local,3065,3465,3265
2025-04-29,Maharashtra,Nashik,Onion,Local,972,1372,1172
2025-08-26,Maharashtra,Mumbai,Potato,Local,2269,2669,2469
2025-12-12,Maharashtra,Nashik,Potato,Local,978,1378,1178
2025-06-14,Maharashtra,Aurangabad,Onion,Local,2446,2846,2646
2025-07-04,Maharashtra,Nagpur,Tomato,Local,834,1234,1034
2025-12-14,Maharashtra,Pune,Potato,Local,1657,2057,1857
2025-08-23,Maharashtra,Mumbai,Onion,Local,3760,4160,3960
2026-01-17,Maharashtra,Mumbai,Onion,Local,1278,1678,1478
2026-05-14,Maharashtra,Aurangabad,Potato,Local,3973,4373,4173
2026-03-24,Maharashtra,Nagpur,Potato,Local,2788,3188,2988
2025-10-16,Maharashtra,Pune,Onion,Local,1344,1744,1544
2025-05-19,Maharashtra,Aurangabad,Wheat,Local,1401,1801,1601
2026-03-10,Maharashtra,Nashik,Onion,Local,3889,4289,4089
2025-01-29,Maharashtra,Aurangabad,Onion,Local,4489,4889,4689
2025-02-15,Maharashtra,Pune,Rice,Local,3434,3834,3634
2026-02-16,Maharashtra,Pune,Onion,Local,1769,2169,1969
2026-03-09,Maharashtra,Nashik,Wheat,Local,2842,3242,3042
2026-02-19,Maharashtra,Nagpur,Wheat,Local,4473,4873,4673
2026-04-02,Maharashtra,Mumbai,Potato,Local,872,1272,1072
2026-03-28,Maharashtra,Aurangabad,Rice,Local,1403,1803,1603
2026-04-27,Maharashtra,Aurangabad,Potato,Local,2618,3018,2818
2025-12-16,Maharashtra,Mumbai,Soybean,Local,2935,3335,3135
2025-11-10,Maharashtra,Mumbai,Potato,Local,2526,2926,2726
2026-01-06,Maharashtra,Mumbai,Rice,Local,3833,4233,4033
2025-03-04,Maharashtra,Pune,Onion,Local,3204,3604,3404
2025-11-13,Maharashtra,Pune,Potato,Local,2465,2865,2665
2026-03-23,Maharashtra,Nashik,Wheat,Local,2385,2785,2585
2025-10-22,Maharashtra,Pune,Potato,Local,3661,4061,3861
2025-03-17,Maharashtra,Nashik,Onion,Local,3371,3771,3571
2025-03-08,Maharashtra,Mumbai,Rice,Local,2152,2552,2352
2025-06-21,Maharashtra,Nashik,Wheat,Local,4426,4826,4626
2026-01-11,Maharashtra,Nagpur,Wheat,Local,4196,4596,4396
2026-02-10,Maharashtra,Pune,Rice,Local,4061,4461,4261
2025-03-28,Maharashtra,Mumbai,Wheat,Local,2111,2511,2311
2026-03-02,Maharashtra,Nashik,Rice,Local,3970,4370,4170
2026-03-21,Maharashtra,Mumbai,Onion,Local,4571,4971,4771
2025-09-20,Maharashtra,Pune,Tomato,Local,1857,2257,2057
2026-02-02,Maharashtra,Aurangabad,Potato,Local,1164,1564,1364
2025-07-19,Maharashtra,Aurangabad,Wheat,Local,2932,3332,3132
2025-02-03,Maharashtra,Pune,Soybean,Local,998,1398,1198
2025-05-10,Maharashtra,Pune,Soybean,Local,3972,4372,4172
2026-03-20,Maharashtra,Aurangabad,Soybean,Local,4446,4846,4646
2025-12-31,Maharashtra,Nagpur,Tomato,Local,4263,4663,4463
2026-04-04,Maharashtra,Mumbai,Onion,Local,2241,2641,2441
2025-11-04,Maharashtra,Nashik,Potato,Local,1154,1554,1354
2025-11-16,Maharashtra,Aurangabad,Onion,Local,2345,2745,2545
2025-05-11,Maharashtra,Aurangabad,Potato,Local,4794,5194,4994
2025-08-10,Maharashtra,Nashik,Onion,Local,1920,2320,2120
2025-07-02,Maharashtra,Aurangabad,Potato,Local,3329,3729,3529
2025-10-04,Maharashtra,Nagpur,Tomato,Local,2210,2610,2410
2025-02-05,Maharashtra,Nagpur,Tomato,Local,2981,3381,3181
2025-09-04,Maharashtra,Mumbai,Wheat,Local,2850,3250,3050
2025-07-23,Maharashtra,Aurangabad,Rice,Local,2748,3148,2948
2026-01-05,Maharashtra,Mumbai,Onion,Local,3709,4109,3909
2025-12-19,Maharashtra,Aurangabad,Rice,Local,3650,4050,3850
2025-10-14,Maharashtra,Nashik,Potato,Local,3002,3402,3202
2025-06-14,Maharashtra,Pune,Onion,Local,3545,3945,3745
2025-08-29,Maharashtra,Nashik,Onion,Local,2948,3348,3148
2025-02-08,Maharashtra,Pune,Wheat,Local,992,1392,1192
2025-03-23,Maharashtra,Mumbai,Rice,Local,4656,5056,4856
2026-02-26,Maharashtra,Nagpur,Wheat,Local,1044,1444,1244
2026-04-19,Maharashtra,Mumbai,Rice,Local,4646,5046,4846
2025-01-09,Maharashtra,Aurangabad,Tomato,Local,952,1352,1152
2025-06-21,Maharashtra,Nagpur,Tomato,Local,2405,2805,2605
2025-03-28,Maharashtra,Nashik,Onion,Local,3894,4294,4094
2026-04-16,Maharashtra,Nagpur,Onion,Local,3643,4043,3843
2026-03-16,Maharashtra,Nagpur,Soybean,Local,2665,3065,2865
2025-08-18,Maharashtra,Nagpur,Wheat,Local,3824,4224,4024
2025-03-31,Maharashtra,Pune,Potato,Local,1967,2367,2167
2026-05-07,Maharashtra,Nashik,Wheat,Local,3567,3967,3767
2025-12-17,Maharashtra,Pune,Potato,Local,3866,4266,4066
2026-02-23,Maharashtra,Nagpur,Potato,Local,4779,5179,4979
2025-08-27,Maharashtra,Nagpur,Potato,Local,1739,2139,1939
2025-09-03,Maharashtra,Nagpur,Tomato,Local,1612,2012,1812
2026-03-01,Maharashtra,Nashik,Onion,Local,4473,4873,4673
2025-04-28,Maharashtra,Pune,Wheat,Local,3669,4069,3869
2026-03-08,Maharashtra,Aurangabad,Rice,Local,2348,2748,2548
2025-06-17,Maharashtra,Aurangabad,Rice,Local,1453,1853,1653
2025-05-28,Maharashtra,Nashik,Soybean,Local,1075,1475,1275
2025-03-31,Maharashtra,Nagpur,Potato,Local,3422,3822,3622
2026-05-09,Maharashtra,Nashik,Potato,Local,1442,1842,1642
2025-11-06,Maharashtra,Mumbai,Soybean,Local,1034,1434,1234
2025-09-04,Maharashtra,Nashik,Rice,Local,4399,4799,4599
2025-08-09,Maharashtra,Nashik,Wheat,Local,1184,1584,1384
2026-01-08,Maharashtra,Nashik,Rice,Local,2015,2415,2215
2026-04-17,Maharashtra,Pune,Rice,Local,2233,2633,2433
2025-02-01,Maharashtra,Nagpur,Tomato,Local,3216,3616,3416
2025-12-03,Maharashtra,Nagpur,Tomato,Local,3720,4120,3920
2026-05-07,Maharashtra,Nagpur,Wheat,Local,4543,4943,4743
2025-01-04,Maharashtra,Nashik,Soybean,Local,2262,2662,2462
2026-02-19,Maharashtra,Mumbai,Tomato,Local,2289,2689,2489
2026-04-20,Maharashtra,Mumbai,Rice,Local,1323,1723,1523
2026-04-09,Maharashtra,Aurangabad,Wheat,Local,4709,5109,4909
2026-03-23,Maharashtra,Pune,Onion,Local,2468,2868,2668
2025-11-30,Maharashtra,Pune,Soybean,Local,1888,2288,2088
2025-12-18,Maharashtra,Aurangabad,Potato,Local,3640,4040,3840
2025-10-20,Maharashtra,Pune,Onion,Local,1686,2086,1886
2025-03-10,Maharashtra,Mumbai,Potato,Local,854,1254,1054
2026-03-09,Maharashtra,Aurangabad,Onion,Local,1201,1601,1401
2025-05-20,Maharashtra,Mumbai,Rice,Local,4772,5172,4972
2025-08-31,Maharashtra,Mumbai,Wheat,Local,3810,4210,4010
2025-11-28,Maharashtra,Mumbai,Potato,Local,3744,4144,3944
2025-09-27,Maharashtra,Aurangabad,Soybean,Local,825,1225,1025
2025-07-01,Maharashtra,Nagpur,Rice,Local,3647,4047,3847
2025-10-15,Maharashtra,Aurangabad,Potato,Local,2467,2867,2667
2025-12-06,Maharashtra,Nashik,Onion,Local,2238,2638,2438
2026-04-22,Maharashtra,Pune,Onion,Local,1079,1479,1279
2025-07-27,Maharashtra,Aurangabad,Rice,Local,2078,2478,2278
2025-10-20,Maharashtra,Pune,Rice,Local,3158,3558,3358
2026-04-11,Maharashtra,Nashik,Rice,Local,3620,4020,3820
2025-11-03,Maharashtra,Aurangabad,Rice,Local,3245,3645,3445
2025-05-05,Maharashtra,Mumbai,Rice,Local,2050,2450,2250
2025-08-21,Maharashtra,Pune,Soybean,Local,4072,4472,4272
2025-02-24,Maharashtra,Mumbai,Rice,Local,894,1294,1094
2025-07-07,Maharashtra,Pune,Potato,Local,3921,4321,4121
2025-07-28,Maharashtra,Nagpur,Rice,Local,1064,1464,1264
2026-02-08,Maharashtra,Pune,Soybean,Local,1830,2230,2030
2025-03-23,Maharashtra,Aurangabad,Soybean,Local,1960,2360,2160
2025-07-16,Maharashtra,Nashik,Potato,Local,3228,3628,3428
2025-12-11,Maharashtra,Mumbai,Rice,Local,3732,4132,3932
2025-12-11,Maharashtra,Mumbai,Wheat,Local,2203,2603,2403
2025-11-18,Maharashtra,Mumbai,Soybean,Local,4383,4783,4583
2025-01-27,Maharashtra,Mumbai,Potato,Local,3311,3711,3511
2025-07-17,Maharashtra,Pune,Tomato,Local,2049,2449,2249
2025-01-30,Maharashtra,Pune,Wheat,Local,2706,3106,2906
2025-09-14,Maharashtra,Mumbai,Wheat,Local,4639,5039,4839
2025-08-24,Maharashtra,Aurangabad,Rice,Local,3800,4200,4000
2026-05-16,Maharashtra,Mumbai,Wheat,Local,3503,3903,3703
2025-04-07,Maharashtra,Nashik,Tomato,Local,3549,3949,3749
2025-04-27,Maharashtra,Mumbai,Tomato,Local,1716,2116,1916
2025-05-21,Maharashtra,Nashik,Potato,Local,1397,1797,1597
2026-02-20,Maharashtra,Mumbai,Tomato,Local,1138,1538,1338
2026-03-19,Maharashtra,Pune,Soybean,Local,2419,2819,2619
2025-02-08,Maharashtra,Nashik,Soybean,Local,3293,3693,3493
2025-12-01,Maharashtra,Mumbai,Tomato,Local,2460,2860,2660
2025-08-31,Maharashtra,Mumbai,Onion,Local,3853,4253,4053
2025-08-21,Maharashtra,Nagpur,Onion,Local,3013,3413,3213
2026-05-15,Maharashtra,Pune,Wheat,Local,3899,4299,4099
2025-05-27,Maharashtra,Nagpur,Wheat,Local,3976,4376,4176
2025-09-22,Maharashtra,Nagpur,Rice,Local,3727,4127,3927
2025-07-24,Maharashtra,Nagpur,Potato,Local,1128,1528,1328
2025-05-28,Maharashtra,Pune,Rice,Local,1647,2047,1847
2025-08-16,Maharashtra,Nagpur,Tomato,Local,2204,2604,2404
2026-04-14,Maharashtra,Nashik,Soybean,Local,970,1370,1170
2025-04-15,Maharashtra,Mumbai,Onion,Local,1445,1845,1645
2026-01-06,Maharashtra,Mumbai,Onion,Local,1200,1600,1400
2025-07-02,Maharashtra,Nagpur,Onion,Local,3826,4226,4026
2026-04-16,Maharashtra,Nagpur,Rice,Local,1050,1450,1250
2026-05-05,Maharashtra,Pune,Soybean,Local,4079,4479,4279
2025-12-14,Maharashtra,Mumbai,Tomato,Local,2504,2904,2704
2025-06-22,Maharashtra,Nagpur,Rice,Local,4315,4715,4515
2026-04-29,Maharashtra,Nashik,Rice,Local,1380,1780,1580
2025-05-28,Maharashtra,Aurangabad,Wheat,Local,2491,2891,2691
2025-10-13,Maharashtra,Aurangabad,Rice,Local,2053,2453,2253
2025-10-11,Maharashtra,Nashik,Rice,Local,3309,3709,3509
2025-08-22,Maharashtra,Pune,Rice,Local,1074,1474,1274
2025-09-09,Maharashtra,Mumbai,Soybean,Local,4276,4676,4476
2025-10-15,Maharashtra,Nagpur,Soybean,Local,4104,4504,4304
2025-02-26,Maharashtra,Aurangabad,Rice,Local,2685,3085,2885
2025-04-28,Maharashtra,Aurangabad,Soybean,Local,2984,3384,3184
2025-05-25,Maharashtra,Nashik,Wheat,Local,2390,2790,2590
2025-03-19,Maharashtra,Mumbai,Tomato,Local,2890,3290,3090
2025-02-12,Maharashtra,Pune,Wheat,Local,4268,4668,4468
2026-01-15,Maharashtra,Nashik,Tomato,Local,2372,2772,2572
2025-09-14,Maharashtra,Mumbai,Tomato,Local,3235,3635,3435
2025-10-30,Maharashtra,Mumbai,Soybean,Local,3112,3512,3312
2026-03-03,Maharashtra,Nashik,Potato,Local,1784,2184,1984
2025-11-19,Maharashtra,Mumbai,Potato,Local,1112,1512,1312
2025-02-23,Maharashtra,Aurangabad,Soybean,Local,935,1335,1135
2025-02-04,Maharashtra,Nagpur,Tomato,Local,4007,4407,4207
2025-11-10,Maharashtra,Aurangabad,Onion,Local,863,1263,1063
2025-11-25,Maharashtra,Mumbai,Onion,Local,3813,4213,4013
2025-10-20,Maharashtra,Nashik,Onion,Local,4081,4481,4281
2025-11-13,Maharashtra,Mumbai,Soybean,Local,4520,4920,4720
2025-07-31,Maharashtra,Nagpur,Wheat,Local,1645,2045,1845
2025-06-19,Maharashtra,Nashik,Tomato,Local,3030,3430,3230
2025-06-14,Maharashtra,Mumbai,Tomato,Local,3601,4001,3801
2025-11-29,Maharashtra,Nashik,Wheat,Local,2490,2890,2690
2026-02-01,Maharashtra,Pune,Wheat,Local,2737,3137,2937
2025-04-08,Maharashtra,Pune,Rice,Local,2718,3118,2918
2025-01-20,Maharashtra,Nagpur,Tomato,Local,1960,2360,2160
2025-07-16,Maharashtra,Nashik,Tomato,Local,806,1206,1006
2026-01-31,Maharashtra,Nashik,Tomato,Local,4467,4867,4667
2025-08-02,Maharashtra,Aurangabad,Onion,Local,2377,2777,2577
2025-09-24,Maharashtra,Nashik,Tomato,Local,3121,3521,3321
2025-04-11,Maharashtra,Nashik,Potato,Local,2843,3243,3043
2025-11-07,Maharashtra,Nashik,Wheat,Local,2281,2681,2481
2026-01-27,Maharashtra,Mumbai,Soybean,Local,4655,5055,4855
2025-11-17,Maharashtra,Nagpur,Rice,Local,3061,3461,3261
2026-02-27,Maharashtra,Nagpur,Rice,Local,3745,4145,3945
2025-11-04,Maharashtra,Mumbai,Onion,Local,1538,1938,1738
2026-01-09,Maharashtra,Nagpur,Rice,Local,1099,1499,1299
2025-10-28,Maharashtra,Mumbai,Rice,Local,4438,4838,4638
2025-03-28,Maharashtra,Aurangabad,Tomato,Local,2506,2906,2706
2025-01-20,Maharashtra,Pune,Soybean,Local,4728,5128,4928
2025-05-07,Maharashtra,Nashik,Soybean,Local,1241,1641,1441
2025-02-03,Maharashtra,Nagpur,Onion,Local,1095,1495,1295
2025-03-01,Maharashtra,Pune,Soybean,Local,1773,2173,1973
2025-09-04,Maharashtra,Nashik,Rice,Local,4383,4783,4583
2025-09-11,Maharashtra,Aurangabad,Onion,Local,2178,2578,2378
2025-07-30,Maharashtra,Pune,Potato,Local,1574,1974,1774
2025-04-24,Maharashtra,Mumbai,Tomato,Local,1416,1816,1616
2025-01-10,Maharashtra,Aurangabad,Soybean,Local,4417,4817,4617
2025-05-22,Maharashtra,Nashik,Soybean,Local,3364,3764,3564
2025-12-23,Maharashtra,Mumbai,Potato,Local,3999,4399,4199
2025-05-20,Maharashtra,Mumbai,Tomato,Local,1632,2032,1832
2025-05-21,Maharashtra,Mumbai,Rice,Local,1931,2331,2131
2025-12-04,Maharashtra,Mumbai,Soybean,Local,4450,4850,4650
2025-05-26,Maharashtra,Nashik,Potato,Local,1245,1645,1445
2025-07-04,Maharashtra,Nashik,Rice,Local,4714,5114,4914
2026-04-23,Maharashtra,Nagpur,Potato,Local,1002,1402,1202
2025-10-15,Maharashtra,Pune,Wheat,Local,3745,4145,3945
2025-07-14,Maharashtra,Pune,Onion,Local,3027,3427,3227
2026-05-01,Maharashtra,Nagpur,Rice,Local,3867,4267,4067
2026-02-27,Maharashtra,Mumbai,Potato,Local,2774,3174,2974
2025-04-11,Maharashtra,Nagpur,Tomato,Local,1327,1727,1527
2025-05-31,Maharashtra,Aurangabad,Rice,Local,2209,2609,2409
2025-06-18,Maharashtra,Mumbai,Tomato,Local,4173,4573,4373
2026-02-08,Maharashtra,Nagpur,Rice,Local,3484,3884,3684
2025-06-16,Maharashtra,Mumbai,Potato,Local,1954,2354,2154
2025-10-03,Maharashtra,Nagpur,Soybean,Local,2186,2586,2386
2025-05-25,Maharashtra,Mumbai,Tomato,Local,1207,1607,1407
2025-08-08,Maharashtra,Pune,Rice,Local,4454,4854,4654
2025-04-14,Maharashtra,Pune,Potato,Local,4577,4977,4777
2026-03-03,Maharashtra,Nashik,Rice,Local,3118,3518,3318
2026-03-01,Maharashtra,Aurangabad,Wheat,Local,2104,2504,2304
2025-07-03,Maharashtra,Pune,Rice,Local,1330,1730,1530
2025-01-05,Maharashtra,Pune,Onion,Local,1170,1570,1370
2025-12-26,Maharashtra,Mumbai,Potato,Local,1809,2209,2009
2025-05-10,Maharashtra,Nashik,Rice,Local,1158,1558,1358
2025-07-28,Maharashtra,Aurangabad,Wheat,Local,2420,2820,2620
2025-05-16,Maharashtra,Mumbai,Tomato,Local,1557,1957,1757
2025-12-17,Maharashtra,Pune,Tomato,Local,4290,4690,4490
2026-03-15,Maharashtra,Mumbai,Soybean,Local,4413,4813,4613
2025-09-21,Maharashtra,Nagpur,Soybean,Local,1196,1596,1396
2025-04-20,Maharashtra,Aurangabad,Wheat,Local,1675,2075,1875
2025-07-20,Maharashtra,Nagpur,Rice,Local,1219,1619,1419
2025-11-07,Maharashtra,Mumbai,Tomato,Local,4589,4989,4789
2025-09-04,Maharashtra,Aurangabad,Onion,Local,2310,2710,2510
2025-06-11,Maharashtra,Mumbai,Rice,Local,3266,3666,3466
2025-08-27,Maharashtra,Pune,Rice,Local,4479,4879,4679
2025-07-30,Maharashtra,Nashik,Tomato,Local,3947,4347,4147
2025-07-24,Maharashtra,Pune,Wheat,Local,3647,4047,3847
2026-04-04,Maharashtra,Nagpur,Potato,Local,4619,5019,4819
2025-02-14,Maharashtra,Nagpur,Soybean,Local,4502,4902,4702
2026-02-01,Maharashtra,Nagpur,Wheat,Local,4509,4909,4709
2026-02-03,Maharashtra,Mumbai,Wheat,Local,2364,2764,2564
2025-04-15,Maharashtra,Nashik,Wheat,Local,2749,3149,2949
2025-11-13,Maharashtra,Aurangabad,Tomato,Local,3481,3881,3681
2025-01-07,Maharashtra,Pune,Tomato,Local,1504,1904,1704
2025-10-02,Maharashtra,Nashik,Potato,Local,1186,1586,1386
2025-02-07,Maharashtra,Nashik,Onion,Local,4334,4734,4534
2025-03-30,Maharashtra,Aurangabad,Tomato,Local,1751,2151,1951
2025-07-08,Maharashtra,Nagpur,Tomato,Local,1229,1629,1429
2026-03-04,Maharashtra,Nagpur,Tomato,Local,2900,3300,3100
2025-02-14,Maharashtra,Pune,Potato,Local,3960,4360,4160
2025-12-23,Maharashtra,Nagpur,Potato,Local,1354,1754,1554
2026-03-19,Maharashtra,Nashik,Wheat,Local,3822,4222,4022
2026-03-07,Maharashtra,Pune,Onion,Local,3698,4098,3898
2025-07-06,Maharashtra,Aurangabad,Wheat,Local,813,1213,1013
2026-05-03,Maharashtra,Mumbai,Tomato,Local,3001,3401,3201
2025-11-17,Maharashtra,Pune,Rice,Local,3270,3670,3470
2025-01-15,Maharashtra,Mumbai,Potato,Local,2877,3277,3077
2025-02-13,Maharashtra,Aurangabad,Tomato,Local,956,1356,1156
2026-01-28,Maharashtra,Nagpur,Tomato,Local,951,1351,1151
2025-12-31,Maharashtra,Nagpur,Wheat,Local,2661,3061,2861
2025-12-18,Maharashtra,Mumbai,Potato,Local,3941,4341,4141
2026-02-28,Maharashtra,Aurangabad,Soybean,Local,940,1340,1140
2026-02-01,Maharashtra,Nashik,Onion,Local,1558,1958,1758
2025-10-08,Maharashtra,Pune,Tomato,Local,2960,3360,3160
2025-07-18,Maharashtra,Mumbai,Wheat,Local,1610,2010,1810
2025-01-09,Maharashtra,Nagpur,Onion,Local,3461,3861,3661
2025-12-19,Maharashtra,Mumbai,Rice,Local,1117,1517,1317
2025-03-23,Maharashtra,Pune,Onion,Local,2726,3126,2926
2026-04-08,Maharashtra,Aurangabad,Onion,Local,3923,4323,4123
2025-01-17,Maharashtra,Aurangabad,Tomato,Local,2374,2774,2574
2025-07-08,Maharashtra,Mumbai,Potato,Local,3480,3880,3680
2025-12-23,Maharashtra,Pune,Rice,Local,1887,2287,2087
2025-09-08,Maharashtra,Nashik,Rice,Local,3318,3718,3518
2025-06-28,Maharashtra,Pune,Rice,Local,4712,5112,4912
2025-02-08,Maharashtra,Nagpur,Onion,Local,4076,4476,4276
2025-12-18,Maharashtra,Pune,Onion,Local,3063,3463,3263
2025-08-05,Maharashtra,Nagpur,Wheat,Local,4707,5107,4907
2026-04-13,Maharashtra,Pune,Tomato,Local,4148,4548,4348
2026-02-08,Maharashtra,Nashik,Rice,Local,1770,2170,1970
2026-03-07,Maharashtra,Aurangabad,Wheat,Local,2434,2834,2634
2025-12-18,Maharashtra,Aurangabad,Soybean,Local,3210,3610,3410
2025-06-17,Maharashtra,Aurangabad,Tomato,Local,2932,3332,3132
2025-09-13,Maharashtra,Nagpur,Wheat,Local,4558,4958,4758
2025-05-24,Maharashtra,Nashik,Tomato,Local,3160,3560,3360
2025-05-06,Maharashtra,Aurangabad,Rice,Local,2842,3242,3042
2025-05-10,Maharashtra,Nagpur,Potato,Local,984,1384,1184
2025-05-21,Maharashtra,Aurangabad,Onion,Local,2366,2766,2566
2026-02-24,Maharashtra,Mumbai,Potato,Local,2064,2464,2264
2026-01-03,Maharashtra,Mumbai,Rice,Local,1296,1696,1496
2026-01-13,Maharashtra,Nagpur,Soybean,Local,3323,3723,3523
2025-04-12,Maharashtra,Pune,Tomato,Local,4145,4545,4345
2026-03-28,Maharashtra,Pune,Onion,Local,3433,3833,3633
2025-05-18,Maharashtra,Nashik,Rice,Local,2826,3226,3026
2025-05-17,Maharashtra,Aurangabad,Wheat,Local,2025,2425,2225
2025-11-25,Maharashtra,Nagpur,Potato,Local,4573,4973,4773
2025-09-11,Maharashtra,Aurangabad,Potato,Local,2548,2948,2748
2026-03-07,Maharashtra,Pune,Potato,Local,850,1250,1050
2026-02-27,Maharashtra,Mumbai,Potato,Local,1799,2199,1999
2025-09-21,Maharashtra,Nagpur,Tomato,Local,3171,3571,3371
2025-09-11,Maharashtra,Pune,Rice,Local,4592,4992,4792
2025-10-13,Maharashtra,Aurangabad,Potato,Local,4085,4485,4285
2026-02-28,Maharashtra,Mumbai,Potato,Local,978,1378,1178
2026-04-11,Maharashtra,Nagpur,Rice,Local,2217,2617,2417
2025-04-21,Maharashtra,Nagpur,Potato,Local,3220,3620,3420
2025-07-09,Maharashtra,Pune,Tomato,Local,3525,3925,3725
2025-07-15,Maharashtra,Pune,Potato,Local,3258,3658,3458
2026-02-07,Maharashtra,Pune,Rice,Local,1413,1813,1613
2026-01-30,Maharashtra,Pune,Wheat,Local,2765,3165,2965
2025-05-18,Maharashtra,Aurangabad,Tomato,Local,1520,1920,1720
2025-05-17,Maharashtra,Aurangabad,Soybean,Local,1254,1654,1454
2025-03-17,Maharashtra,Nagpur,Rice,Local,1415,1815,1615
2025-05-12,Maharashtra,Aurangabad,Onion,Local,2245,2645,2445
2025-11-11,Maharashtra,Aurangabad,Soybean,Local,2320,2720,2520
2025-03-01,Maharashtra,Nashik,Tomato,Local,3005,3405,3205
2025-03-08,Maharashtra,Pune,Wheat,Local,1572,1972,1772
2025-04-01,Maharashtra,Aurangabad,Onion,Local,2192,2592,2392
2026-03-12,Maharashtra,Aurangabad,Onion,Local,2250,2650,2450
2025-06-10,Maharashtra,Nagpur,Potato,Local,3298,3698,3498
2025-11-26,Maharashtra,Pune,Onion,Local,2168,2568,2368
2025-08-04,Maharashtra,Pune,Tomato,Local,4552,4952,4752
2025-12-23,Maharashtra,Nagpur,Potato,Local,1064,1464,1264
2025-06-29,Maharashtra,Pune,Wheat,Local,936,1336,1136
2025-09-12,Maharashtra,Nashik,Wheat,Local,4585,4985,4785
2026-05-08,Maharashtra,Nashik,Tomato,Local,930,1330,1130
2026-04-27,Maharashtra,Pune,Wheat,Local,1086,1486,1286
2026-02-13,Maharashtra,Nashik,Soybean,Local,2369,2769,2569
2025-07-31,Maharashtra,Nashik,Soybean,Local,2011,2411,2211
2025-02-21,Maharashtra,Mumbai,Onion,Local,3484,3884,3684
2025-11-06,Maharashtra,Nashik,Rice,Local,1993,2393,2193
2026-05-15,Maharashtra,Nagpur,Wheat,Local,1854,2254,2054
2026-03-28,Maharashtra,Nagpur,Onion,Local,2934,3334,3134
2025-01-04,Maharashtra,Pune,Wheat,Local,3535,3935,3735
2025-05-09,Maharashtra,Mumbai,Wheat,Local,2378,2778,2578
2026-01-30,Maharashtra,Pune,Potato,Local,2187,2587,2387
2025-03-14,Maharashtra,Nashik,Wheat,Local,1600,2000,1800
2026-05-10,Maharashtra,Nashik,Onion,Local,2392,2792,2592
2025-11-14,Maharashtra,Pune,Onion,Local,4087,4487,4287
